no,IP address,CVE ID,vulnerability title,vulnerability description,cvss score,cvss severity,solution,reference
1911,10.10.10.148,CVE-2018-5539,CVE-2018-5539,"Under certain conditions, on F5 BIG-IP ASM 13.0.0-13.1.0.7, 12.1.0-12.1.3.5, 11.6.0-11.6.3.1, 11.5.1-11.5.6, or 11.2.1, when processing CSRF protections, the BIG-IP ASM bd process may restart and p...",N/A,N/A,Update to latest version,http://www.securityfocus.com/bid/104921
1912,10.10.10.130,CVE-2021-1471,Cisco Jabber Desktop and Mobile Client Software Vulnerabilities,"Multiple vulnerabilities in Cisco Jabber for Windows, Cisco Jabber for MacOS, and Cisco Jabber for mobile platforms could allow an attacker to execute arbitrary programs on the underlying operating...",9.9,CRITICAL,Update to latest version,https://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-cisco-jabber-PWrTATTC
1913,10.20.10.56,CVE-2021-1113,CVE-2021-1113,"NVIDIA camera firmware contains a difficult to exploit vulnerability where a highly privileged attacker can cause unauthorized modification to camera resources, which may result in complete denial ...",4.7,MEDIUM,Update to latest version,https://nvidia.custhelp.com/app/answers/detail/a_id/5216
1914,172.16.41.178,CVE-2021-34293,CVE-2021-34293,"A vulnerability has been identified in JT2Go (All versions < V13.2), Teamcenter Visualization (All versions < V13.2). The Gif_loader.dll library in affected applications lacks proper validation of ...",N/A,N/A,Update to latest version,https://cert-portal.siemens.com/productcert/pdf/ssa-483182.pdf
1915,10.10.10.15,CVE-2016-9251,CVE-2016-9251,"In F5 BIG-IP 12.0.0 through 12.1.2, an authenticated attacker may be able to cause an escalation of privileges through a crafted iControl REST connection.",N/A,N/A,Update to latest version,https://support.f5.com/csp/article/K41107914
1916,10.10.10.156,CVE-2021-45330,CVE-2021-45330,"An issue exsits in Gitea through 1.15.7, which could let a malicious user gain privileges due to client side cookies not being deleted and the session remains valid on the server side for reuse.",N/A,N/A,Update to latest version,https://github.com/go-gitea/gitea/issues/4336
1917,10.20.10.154,CVE-2025-64749,Directus Vulnerable to Information Leakage in Existing Collections,Directus is a real-time API and App dashboard for managing SQL database content. An observable difference in error messaging was found in the Directus REST API in versions of Directus prior to vers...,4.3,MEDIUM,Update to latest version,https://github.com/directus/directus/security/advisories/GHSA-cph6-524f-3hgr
1918,172.16.41.236,CVE-2023-26078,CVE-2023-26078,Privilege escalation vulnerability was discovered in Atera Agent 1.8.4.4 and prior on Windows due to mishandling of privileged APIs.,N/A,N/A,Update to latest version,https://github.com/mandiant/Vulnerability-Disclosures
1919,172.16.41.212,CVE-2016-10452,CVE-2016-10452,"In Android before 2018-04-05 or earlier security patch level on Qualcomm Snapdragon Automobile and Snapdragon Mobile SD 410/12, SD 425, SD 430, SD 450, SD 615/16/SD 415, SD 617, SD 625, SD 650/52, ...",N/A,N/A,Update to latest version,https://source.android.com/security/bulletin/2018-04-01
1920,172.16.41.114,CVE-2011-5293,CVE-2011-5293,The cmdSave method in the ThreeDify.ThreeDifyDesigner.1 ActiveX control in ActiveSolid.dll in ThreeDify Designer 5.0.2 allows remote attackers to write to arbitrary files via a pathname in the argu...,N/A,N/A,Update to latest version,https://www.htbridge.com/advisory/HTB23020
1921,172.16.41.231,CVE-2008-0301,CVE-2008-0301,Multiple SQL injection vulnerabilities in Mapbender 2.4.4 allow remote attackers to execute arbitrary SQL commands via the gaz parameter to mod_gazetteer_edit.php and other unspecified vectors.,N/A,N/A,Update to latest version,https://www.exploit-db.com/exploits/5233
1922,172.16.41.106,CVE-2021-1488,Cisco Adaptive Security Appliance Software and Firepower Threat Defense Software for Firepower 1000 and 2100 Series Appliances Command Injection Vulnerability,"A vulnerability in the upgrade process of Cisco Adaptive Security Appliance (ASA) Software and Cisco Firepower Threat Defense (FTD) Software could allow an authenticated, local attacker to inject c...",6.7,MEDIUM,Update to latest version,https://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-asa-cmdinj-TKyQfDcU
1923,172.16.41.162,CVE-2025-3310,code-projects Blood Bank Management System delete.php sql injection,A vulnerability classified as critical has been found in code-projects Blood Bank Management System 1.0. This affects an unknown part of the file /admin/delete.php. The manipulation of the argument...,7.3,HIGH,Update to latest version,https://vuldb.com/?id.303507
1924,10.10.10.56,CVE-2024-8323,Pricing Tables WordPress Plugin – Easy Pricing Tables <= 3.2.6 - Authenticated (Contributor+) Stored Cross-Site Scripting via fontFamily Attribute,"The Pricing Tables WordPress Plugin – Easy Pricing Tables plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the ‘fontFamily’ attribute in all versions up to, and including, 3.2....",6.4,MEDIUM,Update to latest version,https://www.wordfence.com/threat-intel/vulnerabilities/id/68fb1fd3-16aa-467f-b5f6-a6126b05e088?source=cve
1925,172.16.41.151,CVE-2025-9146,Linksys E5600 Firmware checkFw.sh verify_gemtek_header risky encryption,A flaw has been found in Linksys E5600 1.1.0.26. The affected element is the function verify_gemtek_header of the file checkFw.sh of the component Firmware Handler. Executing manipulation can lead ...,6.6,MEDIUM,Update to latest version,https://vuldb.com/?id.320525
1926,10.20.10.103,CVE-2012-2352,CVE-2012-2352,"The archive management (arc_manage) page in wwsympa/wwsympa.fcgi.in in Sympa before 6.1.11 does not check permissions, which allows remote attackers to list, read, and delete arbitrary list archive...",N/A,N/A,Update to latest version,https://sourcesup.renater.fr/scm/viewvc.php/branches/sympa-6.0-branch/wwsympa/wwsympa.fcgi.in?root=sympa&r1=6706&r2=7358&pathrev=7358
1927,172.16.41.34,CVE-2023-40568,CVE-2023-40568,N/A,N/A,N/A,Update to latest version,
1928,10.10.10.183,CVE-2023-34733,CVE-2023-34733,A lack of exception handling in the Volkswagen Discover Media Infotainment System Software Version 0876 allows attackers to cause a Denial of Service (DoS) via supplying crafted media files when co...,N/A,N/A,Update to latest version,https://github.com/zj3t/Automotive-vulnerabilities/tree/main/VW/jetta2021
1929,10.20.10.8,CVE-2025-5248,PHPGurukul Company Visitor Management System bwdates-reports-details.php sql injection,"A vulnerability, which was classified as critical, was found in PHPGurukul Company Visitor Management System 1.0. Affected is an unknown function of the file /bwdates-reports-details.php. The manip...",7.3,HIGH,Update to latest version,https://vuldb.com/?id.310350
1930,10.20.10.156,CVE-2019-16959,CVE-2019-16959,"SolarWinds Web Help Desk 12.7.0 allows CSV Injection, also known as Formula Injection, via a file attached to a ticket.",N/A,N/A,Update to latest version,https://support.solarwinds.com/SuccessCenter/s/
1931,10.10.10.232,CVE-2024-44945,netfilter: nfnetlink: Initialise extack before use in ACKs,"In the Linux kernel, the following vulnerability has been resolved:

netfilter: nfnetlink: Initialise extack before use in ACKs

Add missing extack initialisation when ACKing BATCH_BEGIN and BATCH_...",N/A,N/A,Update to latest version,https://git.kernel.org/stable/c/3e03b536d9454c5802168b9e85248d456d3ff6a3
1932,172.16.41.203,CVE-2021-31868,Rapid7 Nexpose Security Console Ticket Access Authentication Vulnerability,"Rapid7 Nexpose version 6.6.95 and earlier allows authenticated users of the Security Console to view and edit any ticket in the legacy ticketing feature, regardless of the assignment of the ticket....",4.3,MEDIUM,Update to latest version,https://docs.rapid7.com/release-notes/nexpose/20210804/
1933,10.10.10.91,CVE-2024-10800,WordPress User Extra Fields <= 16.6 - Missing Authorization to Authenticated (Subscriber+) Privilege Escalation,"The WordPress User Extra Fields plugin for WordPress is vulnerable to privilege escalation due to a missing capability check on the ajax_save_fields() function in all versions up to, and including,...",8.8,HIGH,Update to latest version,https://www.wordfence.com/threat-intel/vulnerabilities/id/a18fa7e6-813d-4b48-bd4e-5232fb8382d1?source=cve
1934,10.20.10.122,CVE-2025-48294,WordPress FG Drupal to WordPress plugin <= 3.90.0 - Server Side Request Forgery (SSRF) Vulnerability,Server-Side Request Forgery (SSRF) vulnerability in Kerfred FG Drupal to WordPress allows Server Side Request Forgery. This issue affects FG Drupal to WordPress: from n/a through 3.90.0.,4.4,MEDIUM,Update to latest version,https://patchstack.com/database/wordpress/plugin/fg-drupal-to-wp/vulnerability/wordpress-fg-drupal-to-wordpress-plugin-3-90-0-server-side-request-forgery-ssrf-vulnerability?_s_id=cve
1935,172.16.41.42,CVE-2023-33067,Use of Out-of-range Pointer Offset in Audio,Memory corruption in Audio while calling START command on host voice PCM multiple times for the same RX or TX tap points.,6.7,MEDIUM,Update to latest version,https://www.qualcomm.com/company/product-security/bulletins/february-2024-bulletin
1936,10.20.10.203,CVE-2005-2703,CVE-2005-2703,"Firefox before 1.0.7 and Mozilla Suite before 1.7.12 allows remote attackers to modify HTTP headers of XML HTTP requests via XMLHttpRequest, and possibly use the client to exploit vulnerabilities i...",N/A,N/A,Update to latest version,http://www.mandriva.com/security/advisories?name=MDKSA-2005:169
1937,10.20.10.184,CVE-2025-39799,CVE-2025-39799,N/A,N/A,N/A,Update to latest version,
1938,10.20.10.168,CVE-2017-4116,CVE-2017-4116,N/A,N/A,N/A,Update to latest version,
1939,10.10.10.104,CVE-2025-24689,WordPress Import and export users and customers plugin 1.27.12 - Sensitive Data Exposure vulnerability,Insertion of Sensitive Information into Externally-Accessible File or Directory vulnerability in codection Import and export users and customers allows Retrieve Embedded Sensitive Data. This issue ...,5.9,MEDIUM,Update to latest version,https://patchstack.com/database/wordpress/plugin/import-users-from-csv-with-meta/vulnerability/wordpress-import-and-export-users-and-customers-plugin-1-27-12-sensitive-data-exposure-vulnerability?_s_id=cve
1940,10.20.10.99,CVE-2023-26065,CVE-2023-26065,Certain Lexmark devices through 2023-02-19 have an Integer Overflow.,N/A,N/A,Update to latest version,https://support.lexmark.com/alerts/
1941,10.10.10.68,CVE-2016-2500,CVE-2016-2500,"Activity Manager in Android 5.0.x before 5.0.2, 5.1.x before 5.1.1, and 6.x before 2016-06-01 does not properly terminate process groups, which allows attackers to obtain sensitive information via ...",N/A,N/A,Update to latest version,https://android.googlesource.com/platform/frameworks/base/+/9878bb99b77c3681f0fda116e2964bac26f349c3
1942,10.10.10.9,CVE-2024-13366,Sandbox <= 0.4 - Reflected Cross-Site Scripting,"The Sandbox plugin for WordPress is vulnerable to Reflected Cross-Site Scripting via the 'debug' parameter in all versions up to, and including, 0.4 due to insufficient input sanitization and outpu...",6.1,MEDIUM,Update to latest version,https://www.wordfence.com/threat-intel/vulnerabilities/id/3fc752bb-3f1d-4106-9df1-361564905a55?source=cve
1943,10.10.10.11,CVE-2019-2863,CVE-2019-2863,Vulnerability in the Oracle VM VirtualBox component of Oracle Virtualization (subcomponent: Core). Supported versions that are affected are Prior to 5.2.32 and prior to 6.0.10. Easily exploitable v...,N/A,N/A,Update to latest version,http://www.oracle.com/technetwork/security-advisory/cpujul2019-5072835.html
1944,10.20.10.72,CVE-2020-28480,Prototype Pollution,The package jointjs before 3.3.0 are vulnerable to Prototype Pollution via util.setByPath (https://resources.jointjs.com/docs/jointjs/v3.2/joint.htmlutil.setByPath). The path used the access the ob...,7.3,HIGH,Update to latest version,https://snyk.io/vuln/SNYK-JS-JOINTJS-1024444
1945,10.20.10.232,CVE-2019-3861,CVE-2019-3861,An out of bounds read flaw was discovered in libssh2 before 1.8.1 in the way SSH packets with a padding length value greater than the packet length are parsed. A remote attacker who compromises a S...,N/A,N/A,Update to latest version,https://www.libssh2.org/CVE-2019-3861.html
1946,10.20.10.135,CVE-2015-1592,CVE-2015-1592,"Movable Type Pro, Open Source, and Advanced before 5.2.12 and Pro and Advanced 6.0.x before 6.0.7 does not properly use the Perl Storable::thaw function, which allows remote attackers to include an...",N/A,N/A,Update to latest version,https://www.debian.org/security/2015/dsa-3183
1947,10.10.10.211,CVE-2015-1779,CVE-2015-1779,The VNC websocket frame decoder in QEMU allows remote attackers to cause a denial of service (memory and CPU consumption) via a large (1) websocket payload or (2) HTTP headers section.,N/A,N/A,Update to latest version,http://lists.opensuse.org/opensuse-security-announce/2015-05/msg00033.html
1948,10.10.10.150,CVE-2024-4312,Soccer Engine – Soccer Plugin for WordPress <= 1.12 - Cross-Site Request Forgery,"The Soccer Engine – Soccer Plugin for WordPress plugin for WordPress is vulnerable to Cross-Site Request Forgery in all versions up to, and including, 1.12. This is due to missing or incorrect nonc...",4.3,MEDIUM,Update to latest version,https://www.wordfence.com/threat-intel/vulnerabilities/id/57e84624-98ab-495b-b985-908302527b3a?source=cve
1949,10.10.10.191,CVE-2019-11277,Volume Services is vulnerable to an LDAP injection attack,"Cloud Foundry NFS Volume Service, 1.7.x versions prior to 1.7.11 and 2.x versions prior to 2.3.0, is vulnerable to LDAP injection. A remote authenticated malicious space developer can potentially i...",N/A,N/A,Update to latest version,https://www.cloudfoundry.org/blog/cve-2019-11277
1950,10.20.10.146,CVE-2020-7168,CVE-2020-7168,A selectusergroup expression language injection remote code execution vulnerability was discovered in HPE Intelligent Management Center (iMC) version(s): Prior to iMC PLAT 7.3 (E0705P07).,N/A,N/A,Update to latest version,https://support.hpe.com/hpsc/doc/public/display?docLocale=en_US&docId=emr_na-hpesbnw04036en_us
1951,172.16.41.95,CVE-2023-32646,CVE-2023-32646,Uncontrolled search path element in some Intel(R) VROC software before version 8.0.8.1001 may allow an authenticated user to potentially enable escalation of privilege via local access.,6.7,MEDIUM,Update to latest version,https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-00953.html
1952,10.10.10.161,CVE-2004-2503,CVE-2004-2503,INweb Mail Server 2.40 allows remote attackers to cause a denial of service (crash) via a large number of connect/disconnect actions to the (1) POP3 and (2) SMTP services.,N/A,N/A,Update to latest version,http://members.lycos.co.uk/r34ct/main/inwebmail.txt
